job_id:ID(Job-ID),name,job_category,job_level,degree_requirement,major_requirement,experience_requirement,raw_requirement_summary,occurrence_count:int,:LABEL
job_0973384dd5cd70c7,法务专员助理,法务/合规,见习生/助理,本科,法学/法律专业,离校2年内未就业的全国普通高校毕业生（应届或准应届）,协助审查常规合同、处理盖章归档及台账建立；协助处理公司日常法律工作，如解答简单法律咨询、提供初步法律指引；协助进行诉讼准备工作，撰写整理法律文书，协助与外部律师对接并跟进案件；负责上级交办的其他任务。要求离校2年内未就业的全国普通高校毕业生，本科学历，法学/法律专业，熟悉民商法、民事诉讼法、劳动法等相关法律规定，具备独立判断分析能力、较强的文字处理、逻辑思维、语言表达和沟通协调能力，法律基础知识扎实。,12,Job
job_15bd8881494efc41,法务主管,,,,,,,0,Job
job_ab69e34c9cb53d21,法务主管/经理,,,,,,,0,Job
job_cabcc1d72dde4390,法务总监,,,,,,,0,Job
job_ddd21e7ba130909c,法务总监/总法律顾问,,,,,,,0,Job
job_96f5e6b0485e06ed,法官助理,,,,,,,0,Job
job_09273440b8a6bce3,法律研究员,,,,,,,0,Job
job_d960674146955a70,法律研究员/学者,,,,,,,0,Job
job_117053a78686b1cf,法律顾问,,,,,,,0,Job
job_20e1b4b877863671,活动运营,,,,,,,0,Job
job_fff0dadce6ae802b,流程优化,,,,,,,0,Job
job_a4dd5a63b4efaff5,测试主管,,,,,,,0,Job
job_4294f589a8ab6cec,测试主管/测试经理,,,,,,,0,Job
job_3c4f968cb95317e0,测试工程师,技术/研发,,本科及以上,电子、计算机、通信、自动化等理工类专业,,要求本科及以上学历，电子、计算机、通信、自动化等理工类专业。需掌握各种仪器仪表的使用方法，了解FPGA/CPLD/AD/DA/FLASH等基本概念及多种硬件接口知识。能根据测试大纲搭建环境、进行板卡测试、整理数据并编写报告，后续能撰写测试大纲。能提出产品改进建议并评估方案，对测试结果进行总结与统计分析，并跟踪测试提出反馈意见。需具备较强的沟通能力与团队协作精神。,338,Job
job_ffd99ff33e95b65b,测试总监,,,,,,,0,Job
job_b19df5b4321b61bf,测试架构师,,,,,,,0,Job
job_e8d1fc0f425cb811,测试经理,,,,,,,0,Job
job_071d0f06ca131aaf,海外市场专员,,,,,,,0,Job
job_5b3d4a261a75cef2,渠道专员,,,,,,,0,Job
job_eccf5d2467ba6385,渠道管理,,,,,,,0,Job
job_656c508bbf5e109a,渠道经理,,,,,,,0,Job
job_7bf7722d74a30c37,游戏制作人,,,,,,,0,Job
job_bc6dc66048e0d53e,游戏策划,,,,,,,0,Job
job_2eb49af2b11d1f42,游戏运营,运营,专员/主管,本科及以上,计算机、软件工程、市场营销、新闻传播、数字媒体等相关专业,1-3年游戏行业或互联网运营相关经验，优秀应届生可放宽,岗位涉及资源管理运营，包括需求端与供给端的资源对接、信息完善、匹配度确认、组织对接会及跟踪记录。要求具备良好的沟通协调能力和数据处理能力。,21,Job
job_f7352bef3d0f83d0,游戏运营专员,,,,,,,0,Job
job_9e0cf17875142df8,游戏运营主管,,,,,,,0,Job
job_fd6c616925dd95a4,游戏运营总监,,,,,,,0,Job
job_e722f355a5121ed7,游戏运营经理,,,,,,,0,Job
job_57c70c39b0367316,物联网(IoT)嵌入式工程师,,,,,,,0,Job
job_9fca9b01460a980a,猎头团队经理,,,,,,,0,Job
job_fcf5d39680dd3c33,猎头团队经理/主管,,,,,,,0,Job
job_aabdf996c696374d,猎头顾问,人力资源/招聘,初级顾问/顾问,本科及以上,人力资源管理、心理学、工商管理、市场营销等相关专业,1-3年及以上招聘、销售或相关工作经验，优秀应届生或实习生可考虑,工作内容包括为客户提供咨询梳理、制定需求计划、跟踪服务及客户活动管理。要求具备良好的沟通和服务能力，有弹性工作制和晋升机制。,8,Job
job_f7614dfb140a39ae,理财规划师,,,,,,,0,Job
job_cc10117749e5734b,生产计划员,,,,,,,0,Job
job_46cdf6189f45ba03,用户体验研究员,,,,,,,0,Job
job_8b9838b945e79c29,用户研究员,,,,,,,0,Job
job_3cae1de9372b9a18,用户运营,,,,,,,0,Job
job_a1026b507a93b859,电力系统运维工程师,,,,,,,0,Job
job_6afe4426bd3dcdcf,电商运营,,,,,,,0,Job
job_fa668a72b1ae10cd,电话客服,客服/技术支持,,专科及以上,,,负责主动外呼收集车辆信息、汇总工单、录入用户问题并对接相关部门，要求专科及以上学历，普通话标准，具备良好的语言表达、沟通和应变能力，熟练掌握业务知识和话术。,12,Job
job_cd2fec21f8eb7370,电话销售,销售,初级/专员,大专及以上,不限,不限，有相关经验者优先,岗位职责包括通过电话与客户沟通完成销售指标、维护客户资源、分析客户需求、提升销售话术专业度、定期回访跟进客户。任职要求强调团队协作精神和高薪挑战欲望。,18,Job
job_2eeb8e13a8e39941,知识产权专利代理,法律/知识产权,初级/中级专利代理师,本科及以上,法学、知识产权、理工科相关专业,不限至3年经验,岗位涉及专利代理相关工作，可能包括专利申请、检索、分析、答复审查意见等。要求具备相关法律或理工科背景，注重逻辑思维和文字表达能力。,7,Job
job_5d71dbe60854d5e7,知识产权专员,,,,,,,0,Job
job_8540a8b6affa2002,知识产权总监,,,,,,,0,Job
job_457f2b7036c8c829,知识产权顾问,,,,,,,0,Job
job_2b928541469c81e4,研发经理,,,,,,,0,Job
job_11bf21587cb13a8e,研究中心主任,,,,,,,0,Job
job_163b9fe2ab029ec3,研究员,,,,,,,0,Job
job_20ccced7a6a58e2f,硬件工程师,,,,,,,0,Job
job_f76ae5ed9254dcc0,硬件测试,硬件测试,,大专及以上,通讯自动化及相关理工类专业,有岗位工作经验或物联网行业经验优先,负责硬件产品的功能、性能测试及售后维护支持，要求大专及以上学历，通讯自动化等理工类专业优先，有经验者优先，注重学习能力和动手能力。,92,Job
job_f76bef24b03ccb0d,硬件测试主管,,,,,,,0,Job
job_fdd95e8918d2c060,硬件测试主管/经理,,,,,,,0,Job
job_dd06d2e8c8934f27,硬件研发工程师,,,,,,,0,Job
job_cb6d7c1dba254388,硬件研发经理,,,,,,,0,Job
job_41ff894e6f485724,硬件质量经理,,,,,,,0,Job
job_16ad867ce3876074,社区运营,运营,,大专及以上,,,负责社区运营管理，包括处理社区问题、帖子及笔记，协助运营总监进行居家养老业务线的运营管理工作，执行标准化管理体系流程。,3,Job
job_c437f7f2f149138c,社区运营专员,,,,,,,0,Job
job_452733dc100fef01,社区运营主管,,,,,,,0,Job
job_8711f9636fe7a28c,社区运营主管/经理,,,,,,,0,Job
job_b7d5cab835810059,科技政策研究员,,,,,,,0,Job
job_c022617a8d3fb9ea,科研人员,科学研究与技术服务,博士后/研究员,博士,计算机科学技术、大数据、软件、虚拟现实或仿真、人工智能安全或信息安全、自动化、地信、遥感、物联网,无明确年限要求，但需在拟研究领域已取得原创性成果（如专利、高水平论文、主持/参与课题、获得科技成果奖）,参与人工智能芯片、算法、芯片相关基础软件、大数据等相关研究、设计、开发工作。要求计算机相关专业博士，年龄不超过40周岁，能全职从事博士后研究，熟练英文读写，在相关领域有原创性成果（专利、高水平论文、课题、奖项）者优先。,93,Job
job_190a13c69bcd01e8,管培生储备干部,管理培训生,初级/储备,本科及以上,,应届生,负责区域内客户开发、维护和项目操作，完成销售目标；挖掘引导行业需求，制作解决方案；参与制定客户目标与业务拓展计划；协调内外资源确保产品需求一致性和交付及时性。要求本科及以上学历应届生，对销售有强烈兴趣，内驱力强，综合素质和抗压能力好，具备客户敏感度、沟通谈判协调能力、全局观、目标导向和学习能力。,15,Job
job_583f0752f07833a7,管理合伙人,,,,,,,0,Job
job_f87f405de101e3eb,管理合伙人/律所主任,,,,,,,0,Job
job_eee983773b5ced9e,管理咨询顾问,,,,,,,0,Job
job_19ecc3ac98dd2b63,系统工程师,,,,,,,0,Job
job_71d78d7ebbf697d0,系统架构师,,,,,,,0,Job
job_e26f7af0cee35ab1,系统测试工程师,,,,,,,0,Job
job_dd748562529a5939,组长,,,,,,,0,Job
job_5c76a64ceef9b982,经理,,,,,,,0,Job
job_4230794f915754cb,统计主管,,,,,,,0,Job
job_b3b8330c883382e2,统计员,数据/统计,,大专及以上,秘书、中文、英文等相关专业优先,无需经验,负责高效处理日常事务、安排行程、组织会议、处理邮件文档及账单，要求大专以上学历，相关专业优先，熟练掌握办公软件，具备良好的沟通、文字表达和抗压能力。,11,Job
job_04aea8834ee4f6d8,网络客服,客服/技术支持,,大专及以上,,无需经验,处理五金类、工业品类等商家入驻后一系列问题。要求大专及以上学历，较强的服务意识，表达清晰，热爱为人解决问题，热爱客服行业，打字速度不低于40字/分钟。无需经验，公司提供培训。,12,Job
job_0958f7936b560695,网络销售,销售/客服,,大专及以上,,,通过企业微信沟通解决老客户问题，维护客户资源并提供良好服务。要求大专及以上学历，年龄20-35岁。,1,Job
job_99bf0582dbe843b7,翻译项目经理,,,,,,,0,Job
job_2e87ec63a38a6a9b,自动驾驶软件工程师,,,,,,,0,Job
job_13b4e06b73fe2f6d,英语翻译,语言服务/翻译,,大专及以上,,有客服、审核标注等相关领域的工作经验者优先,岗位涉及用户反馈原声的业务分类标注、监控分析，与产研团队协作跟进产品Bug，从用户反馈中挖掘需求并提出优化建议。要求大专及以上学历，适应呼叫中心管理模式和KPI考核，有相关经验优先，需具备良好英文读写能力和电脑操作技能，接受排班倒班，性格外向、沟通抗压能力强。,11,Job
job_c5b3998d410f69f0,薪酬福利专员,,,,,,,0,Job
job_ee28e7ac3d4ff6fc,行业研究员,,,,,,,0,Job
job_4f80b4081a222a09,行政专员,,,,,,,0,Job
job_855077404e00cfdc,行政专员（侧重法务）,,,,,,,0,Job
job_ebf65c05fe863124,行政主管,,,,,,,0,Job
job_2d80ff61e93a2c82,解决方案顾问,,,,,,,0,Job
job_fa63c27188871c66,设备管理工程师,,,,,,,0,Job
job_a5f4a4903da5244c,语言服务部门主管,,,,,,,0,Job
job_a3c4c06d0aa660fb,质检员,生产/制造/质量,,大专及以上,机械、机电、自动化类相关专业,2年以上机械或机电行业质检工作经验,负责执行产品质量检验工作，包括原材料、半成品和成品检验；处理不合格物料并跟踪原因分析及纠正预防措施；监督生产关键环节；协助制定质量标准与检验规范。要求机械/机电/自动化相关专业大专以上学历，2年以上相关行业质检经验，熟悉机加工装配工艺、测量工具、质量检验规程及ISO9000体系。,4,Job
job_f4bfe68902ebcbed,质检岗,,,,,,,0,Job
job_71045bed3ee693e1,质检工程师,,,,,,,0,Job
job_dc9217e4affbd8d7,质量主管,,,,,,,0,Job
job_bd4583ba80d1d47e,质量保证工程师,,,,,,,0,Job
job_350d79b43aa14caf,质量保证总监,,,,,,,0,Job
job_94d0509a1024d2d9,质量总监,,,,,,,0,Job
job_8ee5759a9c817d9c,质量管理专员,,,,,,,0,Job
job_c65f35128f6b35d2,质量管理主管,,,,,,,0,Job
job_6c9333a2f8189af5,质量管理测试,质量管理/测试,初级/专员,本科及以上,物流管理、工业工程、质量管理、统计学、计算机、自动化等相关专业,1-3年相关经验,负责菜鸟指数、中心服务质量、网点KPI三大指数管控分析及改善；监控时效、服务、质量，通过信息化工具发现问题并推动解决；统筹数据分析，监督操作规范及问题件处理；开展质量培训。,9,Job
job_5c575fc2cc4143bc,质量经理,,,,,,,0,Job
job_3a5fa7768ca17150,资料管理,行政/后勤/文秘,专员/助理,大专及以上,档案学、图书情报与档案管理、信息管理、行政管理、文秘等相关专业,不限经验或1-2年相关经验,负责档案资料的清理、排序、装订、扫描、数字化等处理工作，确保档案的完整、准确与安全。部分岗位涉及特定业务领域（如支付宝消费档案）的管理。要求具备基本的档案管理知识和操作技能，工作细致耐心，有责任心。,33,Job
job_4d7dc7aa3769c99f,资料管理专员,,,,,,,0,Job
job_9055cdc4a48f781f,资料管理主管,,,,,,,0,Job
job_4633ca1acaf40919,资料管理员,,,,,,,0,Job
job_aa16b48f8cdf20f8,资深律师,,,,,,,0,Job
job_8641fc84d6a80a4f,资深律师/主办律师,,,,,,,0,Job
job_f12690e0edff7557,软件开发工程师,,,,,,,0,Job
job_99a272194eb867ea,软件测试,计算机软件/信息技术,初级/中级,本科及以上,计算机科学、软件工程、电子信息工程等相关专业,1-3年相关经验,负责功能、数据或接口等相关测试工作，需具备相关测试技能和工具使用能力，有责任心和学习能力。,342,Job
job_59616b5fe264a754,运维工程师,,,,,,,0,Job
job_08e7ccd77f85e7c0,运营专员,,,,,,,0,Job
job_71c1e3d5a1602d41,运营专员/经理,,,,,,,0,Job
job_5716a5d15f84d426,运营主管,,,,,,,0,Job
job_f3c2cc9f06cec7d2,运营主管/经理,,,,,,,0,Job
job_458751f64ab6e716,运营助理,,,,,,,0,Job
job_9fa52e0a2da60a36,运营助理专员,运营,专员级,,电子商务等相关专业,,负责培训运营拓展技能、通过数据分析制定运营策略提升店铺流水、通过网络和电话沟通商家入驻。要求电子商务等相关专业，熟悉O2O平台，具备良好的沟通能力、责任心和团队意识。,18,Job
job_ff55b3946da42a18,运营总监,,,,,,,0,Job
job_26e8fc7ab461792d,运营管理,,,,,,,0,Job
job_522f75d379c9071f,运营经理,,,,,,,0,Job
job_988553d18aefa01a,部门技术负责人,,,,,,,0,Job
job_1697f280059f7231,部门经理,,,,,,,0,Job
job_4f6aaeef1acbeae1,部门经理/事业部负责人,,,,,,,0,Job
job_302599fc00627af9,采购专员,,,,,,,0,Job
job_51f319df5a00ab66,采购经理,,,,,,,0,Job
job_4b8e96f883c0b1a5,销售专员,,,,,,,0,Job
job_eacd003e1ddc7a3a,销售专员/客户经理,,,,,,,0,Job
job_c0477f1ed43bd655,销售主管,,,,,,,0,Job
job_acc56b43abfdff70,销售主管/区域经理,,,,,,,0,Job
job_942fa134fda9f8a1,销售主管/团队经理,,,,,,,0,Job
job_0ec2de97de188c16,销售主管/经理,,,,,,,0,Job
job_2d15e38163b22c70,销售副总裁,,,,,,,0,Job
job_1bab6853a997de6a,销售副总裁/首席营收官,,,,,,,0,Job
job_864675fae7fe40e4,销售助理,销售/商务,初级/助理,大专及以上,市场营销、工商管理、商务管理、计算机相关专业优先,1年以下经验或应届生,岗位为销售助理/商务助理，要求具备一定的售后服务和客诉处理知识，熟练操作计算机，掌握数据分析和统计能力，具备良好的沟通和公文写作能力。工作内容包括处理派工订单、管理合作网点、统计结算服务费用、追踪服务评价、质检订单以及整理业务数据。要求工作认真负责、积极主动、有较强的学习能力。,5,Job
job_ab94baf2dc7a494e,销售培训,,,,,,,0,Job
job_a30ef424ca18342c,销售工程师,销售/技术支持,初级/中级,本科及以上,计算机科学、软件工程、通信工程、市场营销、工商管理等相关专业,不限经验或1-3年相关经验,负责软件产品在指定区域的销售，完成业绩指标，包括寻找商机、客户拜访、产品介绍、方案展示、商务谈判、项目成单及客户关系维护。要求具备良好的沟通、抗压和团队协作能力，能适应短期出差。,5,Job
job_6843ea3abe7a1037,销售总监,,,,,,,0,Job
job_1682225e63f94263,销售总监/VP,,,,,,,0,Job
job_952db6518575a079,销售总监/VP销售,,,,,,,0,Job
job_1fb020cf08bea418,销售总监/事业部负责人,,,,,,,0,Job
job_e349237f62c21797,销售总监/商务副总裁,,,,,,,0,Job
job_491d93fa64ada221,销售支持,,,,,,,0,Job
job_13e355b04efe0016,销售支持/销售培训,,,,,,,0,Job
job_4c9dcca57920fd8d,销售经理,,,,,,,0,Job
job_aef73fac26668bd5,销售经理/主管,,,,,,,0,Job
job_b69b7a0afb18f1fc,销售经理/客户经理,,,,,,,0,Job
job_830cb212a6df619f,销售运营,运营,实习生/初级,本科,不限,无明确要求（实习岗）,协助日常运营工作，包括数据整理、内容上传、用户反馈收集；参与活动策划与执行，跟进进度并汇总效果；监测基础运营数据，制作简单报表；要求本科在读，熟练使用Excel/PPT，责任心强，学习能力强。,1,Job
job_fd7be092deb92d68,销售运营专员,,,,,,,0,Job
job_40376577a1c87ca2,销售运营总监,,,,,,,0,Job
job_a083897da2c82710,销售运营经理,,,,,,,0,Job
job_5374d3849b4c507a,项目专员,,,,,,,0,Job
job_b647b2ff687cce63,项目专员助理,项目管理/技术支持,初级/助理级,本科及以上,自动化、计算机、电子、机械、航空航天等相关工科专业,应届生或1-3年相关经验,负责客户现场技术服务执行与报告，执行系统扩展/升级项目，提供操作培训与技术支持，响应技术呼叫并跟踪问题闭环，维护客户关系并挖掘销售机会，推广增值服务，持续学习产品技术知识。,32,Job
job_dfe2185660540e93,项目助理,,,,,,,0,Job
job_0d197835bb64ff5f,项目工程师,,,,,,,0,Job
job_2c09bf5e7ce723ae,项目总监,,,,,,,0,Job
job_eb3dbea0981af154,项目招投标,商务/项目管理,,本科及以上学历,理工科相关专业，计算机专业优先,,负责招标信息收集、投标文件编制、开评标组织、文件归档及客户咨询等工作，要求本科及以上理工科背景，熟悉招投标流程。,14,Job
job_a28dda39baccaad0,项目招投标主管,,,,,,,0,Job
job_436367b06614c1be,项目管理,,,,,,,0,Job
job_8bf7a5a0f55f0efe,项目管理办公室(PMO)负责人,,,,,,,0,Job
job_bde650c01aaafaeb,项目管理办公室（PMO）成员,,,,,,,0,Job
job_9666523a3f196bd0,项目管理（甲方）,,,,,,,0,Job
job_b81c0f254566bff5,项目经理,,,,,,,0,Job
job_02e49e50df6b4b61,项目经理/技术经理,,,,,,,0,Job
job_71f579a5dbba5002,项目经理/项目总监,,,,,,,0,Job
job_1345f77a5e9f3679,项目经理主管,项目管理,主管,大专及以上,,具有相关项目管理及服务经验,负责项目全周期管理，包括前期技术交流、需求沟通、方案设计、招投标、商务谈判、技术协议起草、新技术跟踪及内外部协调。要求大专以上学历，有项目管理经验，熟悉机械/机电产品，具备良好沟通能力和抗压能力。,18,Job
job_3d14c97a77a06a52,项目群经理,,,,,,,0,Job
job_47e987a515e37520,项目负责人,,,,,,,0,Job
job_f0e5f6809ce2cfa9,风控,,,,,,,0,Job
job_b27a63c3c20cda85,风电场场长,,,,,,,0,Job
job_1e326cbf8c8ee1de,风电场场长/区域运维经理,,,,,,,0,Job
job_0f21fcc344e370fe,风电工程师,新能源/电力/能源动力,,大专及以上（条件优秀可放宽至中专）,电气、机械类相关专业,可接受应届毕业生，或有相关工作经验,负责海上或陆上风电项目风机吊装施工、质量验收、安全管控及公文撰写；要求电气/机械相关专业，大专及以上学历（优秀可放宽），可接受应届生，需持有或可考取特种电工证和登高作业证，能吃苦、服从调配、适应驻外。,7,Job
job_d2eb2be894e3e06f,风电技术专家,,,,,,,0,Job
job_9c877e60da4882f6,风电技术专家/高级工程师,,,,,,,0,Job
job_edd19d3c2121f678,风电运维工程师,,,,,,,0,Job
job_4ffbfa0bdd80319b,风电项目主管,,,,,,,0,Job
job_db64b425c997ff84,风电项目主管/经理,,,,,,,0,Job
job_f5b669ce268980dd,首席科学家,,,,,,,0,Job
job_00c47858c9a138dc,首席科学家/技术总监,,,,,,,0,Job
job_52cb065f3af6e6d6,首席营收官,,,,,,,0,Job
job_679019af9a27ace6,高校教师,,,,,,,0,Job
job_f5968626065d0eb0,高校教师/教授,,,,,,,0,Job
job_989c0d58634b72f7,高级Java开发工程师,,,,,,,0,Job
job_f53c4a3fbba4ad48,高级专利代理师,,,,,,,0,Job
job_f57f2f80eadc7a80,高级产品经理,,,,,,,0,Job
job_904a241f2dae9383,高级咨询顾问,,,,,,,0,Job
job_7df0b82df241dd4e,高级商务经理,,,,,,,0,Job
job_a1ef3535362422a3,高级大客户代表,,,,,,,0,Job
job_b7222e05e9ef30ce,高级实施工程师,,,,,,,0,Job
job_777db9f87c4c8eb7,高级审核专员,,,,,,,0,Job
job_07d731765c14e10d,高级嵌入式软件工程师,,,,,,,0,Job
job_132ab8784bbd5c53,高级工程师,,,,,,,0,Job
job_c83dab52f1ca5675,高级广告销售,,,,,,,0,Job
job_d9d4ba9629a0ff35,高级技术支持工程师,,,,,,,0,Job
job_d375a4a4550ba5e2,高级日语翻译,,,,,,,0,Job
job_99b57f0616ffd908,高级测试工程师,,,,,,,0,Job
job_07c358a204f8e50f,高级猎头顾问,,,,,,,0,Job
job_e90a0ffcffb293f0,高级硬件测试工程师,,,,,,,0,Job
job_2d82d79e2fceb0a1,高级社区运营,,,,,,,0,Job
job_a61405cde3d28970,高级经理,,,,,,,0,Job
job_60db7cbd8725108a,高级经理/总监,,,,,,,0,Job
job_5d46d9336638b90a,高级统计员,,,,,,,0,Job
job_25ce50fcc671cd78,高级英语翻译,,,,,,,0,Job
job_9e50c957879c2fdc,高级软件测试工程师,,,,,,,0,Job
job_0352b2b43949bf94,高级运营经理,,,,,,,0,Job
job_66d30c5d7c77a97d,高级销售工程师,,,,,,,0,Job
job_1885c788c4aa188c,高级销售运营,,,,,,,0,Job
job_86ff5560aa2b86b5,高级项目经理,,,,,,,0,Job
job_ed039e0e3eab0bfa,高级项目经理/项目总监,,,,,,,0,Job
