:START_ID(Job-ID),:END_ID(Industry-ID),:TYPE
job_4c14765528b76b65,industry_33927d6bb75064a5,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_a2fac045945aa8bb,BELONGS_TO_INDUSTRY
job_99a272194eb867ea,industry_4170263606f0ffa1,BELONGS_TO_INDUSTRY
job_99a272194eb867ea,industry_e34b74673b4d20dc,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_5400b26eae44899f,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_138f0a0702b54bdf,BELONGS_TO_INDUSTRY
job_f76ae5ed9254dcc0,industry_1bb85b409b1a0022,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_40c5270e4e2ff6cf,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_856648cca6a957bd,BELONGS_TO_INDUSTRY
job_99a272194eb867ea,industry_8f99b861bc1cbbbf,BELONGS_TO_INDUSTRY
job_99a272194eb867ea,industry_6dbb02438f4de778,BELONGS_TO_INDUSTRY
job_3c4f968cb95317e0,industry_6cc86be066fd05c4,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_59ff21a327d33f2b,BELONGS_TO_INDUSTRY
job_3c4f968cb95317e0,industry_8a68be7b3f4fdaa7,BELONGS_TO_INDUSTRY
job_3c4f968cb95317e0,industry_13d353de348f2fd7,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_f068f0dad74789be,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_d5acfd6a585a9ab3,BELONGS_TO_INDUSTRY
job_c022617a8d3fb9ea,industry_6cc86be066fd05c4,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_8f362bfdd2551d42,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_c13b97163f32fb11,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_65ec2b4bb8bb7c2e,BELONGS_TO_INDUSTRY
job_3c4f968cb95317e0,industry_7018e0eb10264c8e,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_7c1aa39cb2d785c9,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_ac0cfbdc4f093990,BELONGS_TO_INDUSTRY
job_3c4f968cb95317e0,industry_ae6ab642180c1294,BELONGS_TO_INDUSTRY
job_99a272194eb867ea,industry_7c8f96b65211ee7e,BELONGS_TO_INDUSTRY
job_99a272194eb867ea,industry_3980cbddc72d256c,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_c8f19adf188cb6e1,BELONGS_TO_INDUSTRY
job_f76ae5ed9254dcc0,industry_c6e1d1eee3310b62,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_029a6d0f4b779a26,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_a0748e2e26d0df94,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_7c1aa39cb2d785c9,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_0e7f6e24b52ac21d,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_6a4a9ab487c62885,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_ca451c7797873d03,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_2e942cfc8f1262c1,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_200945027317732e,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_a3b3e7a3fd857e39,BELONGS_TO_INDUSTRY
job_99a272194eb867ea,industry_d914a5b039673a77,BELONGS_TO_INDUSTRY
job_3c4f968cb95317e0,industry_869a2f59c148eaab,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_85003e09b8f22cd4,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_f5afb7a7a2221bc9,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_8049b2e66363142c,BELONGS_TO_INDUSTRY
job_f76ae5ed9254dcc0,industry_b34e12e43d767575,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_e709ed492eb0b52f,BELONGS_TO_INDUSTRY
job_c022617a8d3fb9ea,industry_3f7581b20003f96e,BELONGS_TO_INDUSTRY
job_3c4f968cb95317e0,industry_ee8ae94d9e48550e,BELONGS_TO_INDUSTRY
job_c022617a8d3fb9ea,industry_0dc0ebcc1ca96115,BELONGS_TO_INDUSTRY
job_f76ae5ed9254dcc0,industry_6e9c02e56e3d32e0,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_d1ebe8dcc9bb9f16,BELONGS_TO_INDUSTRY
job_3c4f968cb95317e0,industry_62942d97945b6f41,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_5cc25be47d672131,BELONGS_TO_INDUSTRY
job_3c4f968cb95317e0,industry_3bb7e758f4357da9,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_30737ea3f3f68a55,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_68441361169002f1,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_bae0cdb9ba0453de,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_5bb0c556f3b42f69,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_7c594ee93cbdf8a3,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_ca6c043d225b0dc4,BELONGS_TO_INDUSTRY
job_99a272194eb867ea,industry_e83fdbb52b00795c,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_dc7ae4a01bb81c7a,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_8768454e6c70cf44,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_618726dd575373bb,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_630e495ed233be01,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_d2624f949680948c,BELONGS_TO_INDUSTRY
job_3c4f968cb95317e0,industry_8d844f74f83c2a5f,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_9f45f93207605aab,BELONGS_TO_INDUSTRY
job_3c4f968cb95317e0,industry_0e1c7a37f82033df,BELONGS_TO_INDUSTRY
job_c022617a8d3fb9ea,industry_5b1e8323cdad37c5,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_f6488bbd9cadef0e,BELONGS_TO_INDUSTRY
job_f76ae5ed9254dcc0,industry_d2c063f337e67c7c,BELONGS_TO_INDUSTRY
job_c022617a8d3fb9ea,industry_f068f0dad74789be,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_59ff21a327d33f2b,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_b68f1dbdc0f52da0,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_24376dde62273a09,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_599375a253f92b1c,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_dcd5bb2e1be38501,BELONGS_TO_INDUSTRY
job_3c4f968cb95317e0,industry_661c747ceb858695,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_cacc425a7ce91fd2,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_23c19c9a491fe2c3,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_185ce25ce73f8fdf,BELONGS_TO_INDUSTRY
job_f76ae5ed9254dcc0,industry_b7152b1b7e21c573,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_433f23fce8b7c23f,BELONGS_TO_INDUSTRY
job_3c4f968cb95317e0,industry_d5ceb41158584196,BELONGS_TO_INDUSTRY
job_f76ae5ed9254dcc0,industry_f81331fdf66577ea,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_e427b1aedad44472,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_1abb0ffe44a3b363,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_0d37dc966845b9c1,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_7da06ec5b0ec2c65,BELONGS_TO_INDUSTRY
job_c022617a8d3fb9ea,industry_d5acfd6a585a9ab3,BELONGS_TO_INDUSTRY
job_3c4f968cb95317e0,industry_3918d00de567dba4,BELONGS_TO_INDUSTRY
job_99a272194eb867ea,industry_f6488bbd9cadef0e,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_775cf498ac0e52fd,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_5f8fa25781016b66,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_0f96a8ce02642bad,BELONGS_TO_INDUSTRY
job_99a272194eb867ea,industry_11ececa2aa03f1a9,BELONGS_TO_INDUSTRY
job_f76ae5ed9254dcc0,industry_7018e0eb10264c8e,BELONGS_TO_INDUSTRY
job_c022617a8d3fb9ea,industry_2d1d67dd8e42e9d7,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_60c524de10668602,BELONGS_TO_INDUSTRY
job_99a272194eb867ea,industry_08442272d23935d3,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_3a50538c5308f26c,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_f068f0dad74789be,BELONGS_TO_INDUSTRY
job_f76ae5ed9254dcc0,industry_7f56845d098a1388,BELONGS_TO_INDUSTRY
job_99a272194eb867ea,industry_f74cf60fdcccbf2a,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_c2acb5e17a000aaa,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_a2fac045945aa8bb,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_c35ed6d36b776b26,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_da89135649a6533f,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_026a8259a2bea16f,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_da1fd0483cc3ae58,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_d5ceb41158584196,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_2e942cfc8f1262c1,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_bfd4c25f0ae65d42,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_e370b534589c7c14,BELONGS_TO_INDUSTRY
job_3c4f968cb95317e0,industry_49cecaae780215f3,BELONGS_TO_INDUSTRY
job_c022617a8d3fb9ea,industry_3a50538c5308f26c,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_4ded0541b052ab99,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_d2624f949680948c,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_7f64406055a761b4,BELONGS_TO_INDUSTRY
job_f76ae5ed9254dcc0,industry_dddb79b918266e9b,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_9a5afbe2f299d84d,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_ee8b1dfdcf400aa8,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_b28155f9344b7e23,BELONGS_TO_INDUSTRY
job_3c4f968cb95317e0,industry_27ef3d6085cc49f9,BELONGS_TO_INDUSTRY
job_3c4f968cb95317e0,industry_0b9b44a7a9880951,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_be49e542523d1544,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_f068f0dad74789be,BELONGS_TO_INDUSTRY
job_99a272194eb867ea,industry_3aad7cc3f190c4e9,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_4154f9d6ea373709,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_7c8f96b65211ee7e,BELONGS_TO_INDUSTRY
job_c022617a8d3fb9ea,industry_47536bf9955fe8cb,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_84eed681e6e0ff97,BELONGS_TO_INDUSTRY
job_99a272194eb867ea,industry_7c594ee93cbdf8a3,BELONGS_TO_INDUSTRY
job_f76ae5ed9254dcc0,industry_da89135649a6533f,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_e7cfb1eacf4eb788,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_6872ffcca9db238b,BELONGS_TO_INDUSTRY
job_c022617a8d3fb9ea,industry_243a3f4746dc6c81,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_dd18b6f04218c662,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_8eb66270f22befe9,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_71c8bae65c4bbd79,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_b3a5f8db23afc660,BELONGS_TO_INDUSTRY
job_99a272194eb867ea,industry_6767bbcb8270ed11,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_3a7d806ed7d0942c,BELONGS_TO_INDUSTRY
job_f76ae5ed9254dcc0,industry_c54d1874668d2cda,BELONGS_TO_INDUSTRY
job_99a272194eb867ea,industry_65ec2b4bb8bb7c2e,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_2f3316d6ec7fd00d,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_ec9b5697ff967ae7,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_bf6626f4d96eb9fc,BELONGS_TO_INDUSTRY
job_c022617a8d3fb9ea,industry_026a8259a2bea16f,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_0f96a8ce02642bad,BELONGS_TO_INDUSTRY
job_99a272194eb867ea,industry_f1100fc6ae3b182f,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_158827993f396a57,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_87b14c57f2042e32,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_dece44e51bcef520,BELONGS_TO_INDUSTRY
job_99a272194eb867ea,industry_cb39a585cdd6a3c9,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_dc1a81b75b93c7dc,BELONGS_TO_INDUSTRY
job_3c4f968cb95317e0,industry_d2c063f337e67c7c,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_5748716faff10152,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_e105c69f5feea7ff,BELONGS_TO_INDUSTRY
job_3c4f968cb95317e0,industry_930323530b1e05ac,BELONGS_TO_INDUSTRY
job_99a272194eb867ea,industry_d2624f949680948c,BELONGS_TO_INDUSTRY
job_99a272194eb867ea,industry_4154f9d6ea373709,BELONGS_TO_INDUSTRY
job_3c4f968cb95317e0,industry_101752f460b81081,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_96fccc1b0ea59eaf,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_47de1eae2ab51486,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_4154f9d6ea373709,BELONGS_TO_INDUSTRY
job_f76ae5ed9254dcc0,industry_e277f09ea3044bef,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_b8ff5e90216d1cd8,BELONGS_TO_INDUSTRY
job_3c4f968cb95317e0,industry_17b79b1ceba681e6,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_3d13e1c086cc2bde,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_bc21a7fcb7e444aa,BELONGS_TO_INDUSTRY
job_3c4f968cb95317e0,industry_ffed59c3c5eb7faf,BELONGS_TO_INDUSTRY
job_f76ae5ed9254dcc0,industry_899bcfabc7df568a,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_27b12830b907a5cf,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_505a2ae53d796430,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_6eec3c5fdf8d905f,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_dd2785e67e7675b9,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_1895db0a0f37963e,BELONGS_TO_INDUSTRY
job_3c4f968cb95317e0,industry_5542de3893bc3ac6,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_58ee3710e4889768,BELONGS_TO_INDUSTRY
job_99a272194eb867ea,industry_8309d03b2a79b440,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_59ff21a327d33f2b,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_87999135cf7bc0f7,BELONGS_TO_INDUSTRY
job_3c4f968cb95317e0,industry_7c8f96b65211ee7e,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_c84dedf1cf501104,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_334df3525e328cc9,BELONGS_TO_INDUSTRY
job_f76ae5ed9254dcc0,industry_3ae162eee32681ed,BELONGS_TO_INDUSTRY
job_3c4f968cb95317e0,industry_026a8259a2bea16f,BELONGS_TO_INDUSTRY
job_f76ae5ed9254dcc0,industry_1fbcad3decd6e641,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_4289a4f9e768de19,BELONGS_TO_INDUSTRY
job_99a272194eb867ea,industry_ef44e4b81ee912a6,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_f6488bbd9cadef0e,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_4154f9d6ea373709,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_be49e542523d1544,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_31e2bacb6da74015,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_d2624f949680948c,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_a96d79a4085e72cf,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_cae8d1bba6cbbf7f,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_41d5143964087214,BELONGS_TO_INDUSTRY
job_3c4f968cb95317e0,industry_eea6b1668e45de0e,BELONGS_TO_INDUSTRY
job_99a272194eb867ea,industry_9f9b1d8cc75649f3,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_34d84ca67e9b48da,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_cf8e812d8b19cc7c,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_f81331fdf66577ea,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_d5acfd6a585a9ab3,BELONGS_TO_INDUSTRY
job_3c4f968cb95317e0,industry_4da248bd3e6a5d82,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_3918d00de567dba4,BELONGS_TO_INDUSTRY
job_99a272194eb867ea,industry_e5d837909e7ef522,BELONGS_TO_INDUSTRY
job_3c4f968cb95317e0,industry_b6b8b4a96bbcf96c,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_4e64f870d16e1ab0,BELONGS_TO_INDUSTRY
job_99a272194eb867ea,industry_37195dc89a981c82,BELONGS_TO_INDUSTRY
job_c022617a8d3fb9ea,industry_7c8f96b65211ee7e,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_4154f9d6ea373709,BELONGS_TO_INDUSTRY
job_c022617a8d3fb9ea,industry_d2624f949680948c,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_ef49248841887873,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_abe8f28842884fa9,BELONGS_TO_INDUSTRY
job_3c4f968cb95317e0,industry_819ac9c0d2ffc297,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_cb39a585cdd6a3c9,BELONGS_TO_INDUSTRY
job_f76ae5ed9254dcc0,industry_669fbb3d56e5efdd,BELONGS_TO_INDUSTRY
job_99a272194eb867ea,industry_5c9c47d26f7c3fbd,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_7a268a6cfea81a6c,BELONGS_TO_INDUSTRY
job_99a272194eb867ea,industry_e67a8965703c0540,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_5b448983bae68100,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_19659c9bfcf02e31,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_819ac9c0d2ffc297,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_a5a8d8b4f08c4826,BELONGS_TO_INDUSTRY
job_c022617a8d3fb9ea,industry_989aac6234e66ef4,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_a3899e7f60ea1bdf,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_900803db78f853f4,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_334df3525e328cc9,BELONGS_TO_INDUSTRY
job_f76ae5ed9254dcc0,industry_4154f9d6ea373709,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_2be6981c12c3c01d,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_a83cc763349362d3,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_c6af2fb23fc993cc,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_2b158b2682550628,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_6dbb02438f4de778,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_2b9766052388af5c,BELONGS_TO_INDUSTRY
job_99a272194eb867ea,industry_a100dae5b9e1daad,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_3c3a1a9eb551be54,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_4835c6d00e2ecc9c,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_70723fcf04a95b4a,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_dddb79b918266e9b,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_efa6331dfcb1bb16,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_364abb3cc39cc03e,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_94823adfd68059e0,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_8eb66270f22befe9,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_7c8f96b65211ee7e,BELONGS_TO_INDUSTRY
