:START_ID(Job-ID),:END_ID(Industry-ID),:TYPE
job_fd547cd6633e4256,industry_8049b2e66363142c,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_dc7ae4a01bb81c7a,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_2c9d6d186897721e,BELONGS_TO_INDUSTRY
job_3c4f968cb95317e0,industry_628bdde6d81e8a98,BELONGS_TO_INDUSTRY
job_3c4f968cb95317e0,industry_c8f175e39fef0362,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_87e5193c1501b5f9,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_f74cf60fdcccbf2a,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_509b8e3bfd504487,BELONGS_TO_INDUSTRY
job_c022617a8d3fb9ea,industry_d64e2ed7698eb696,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_d55bf28b1b34e20f,BELONGS_TO_INDUSTRY
job_99a272194eb867ea,industry_0d37dc966845b9c1,BELONGS_TO_INDUSTRY
job_c022617a8d3fb9ea,industry_9ffd5fe39fdf5115,BELONGS_TO_INDUSTRY
job_c022617a8d3fb9ea,industry_9760b3b1f0a8aa7d,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_dc3ced6781cda3a8,BELONGS_TO_INDUSTRY
job_99a272194eb867ea,industry_6bc900c03c2b4201,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_b7efe001419f05f9,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_368f6d910b494ebb,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_f365b9a30c0d5620,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_8a68be7b3f4fdaa7,BELONGS_TO_INDUSTRY
job_99a272194eb867ea,industry_e5ef6eecfdba2d3b,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_10cad115c93f473a,BELONGS_TO_INDUSTRY
job_99a272194eb867ea,industry_e53af6e7214ca302,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_da88abf5aff90c13,BELONGS_TO_INDUSTRY
job_99a272194eb867ea,industry_b5807e021edc769a,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_baa22c3e6530575b,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_2bca5b7fdba29b3e,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_f42fb302711e090a,BELONGS_TO_INDUSTRY
job_f76ae5ed9254dcc0,industry_7abb02f23b3034ea,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_ac0cfbdc4f093990,BELONGS_TO_INDUSTRY
job_c022617a8d3fb9ea,industry_635122fe85a8e3a0,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_ab4df8b438adb601,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_dece44e51bcef520,BELONGS_TO_INDUSTRY
job_99a272194eb867ea,industry_ae6ab642180c1294,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_c2acb5e17a000aaa,BELONGS_TO_INDUSTRY
job_3c4f968cb95317e0,industry_b69b730629674501,BELONGS_TO_INDUSTRY
job_3c4f968cb95317e0,industry_213d4f0b93ca90db,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_be0ca062495b9262,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_7a03acd5f491f8be,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_d5acfd6a585a9ab3,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_a256b2b947f70d7c,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_d68f08ccbc18c043,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_3703b908f9180b2b,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_8eb66270f22befe9,BELONGS_TO_INDUSTRY
job_99a272194eb867ea,industry_599375a253f92b1c,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_5400b26eae44899f,BELONGS_TO_INDUSTRY
job_99a272194eb867ea,industry_a83cc763349362d3,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_f3273c50b56cca60,BELONGS_TO_INDUSTRY
job_99a272194eb867ea,industry_1731c1bece7abe4a,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_7717bb1a3ee38ddc,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_9d24754c6e46297b,BELONGS_TO_INDUSTRY
job_f76ae5ed9254dcc0,industry_60e101d0b2f8f2d9,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_0d37dc966845b9c1,BELONGS_TO_INDUSTRY
job_99a272194eb867ea,industry_b49c409dad581e12,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_7f56845d098a1388,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_4be487d2e4470863,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_4ded0541b052ab99,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_70c4cc017cf3d63b,BELONGS_TO_INDUSTRY
job_c022617a8d3fb9ea,industry_d2689d6fcf879495,BELONGS_TO_INDUSTRY
job_c022617a8d3fb9ea,industry_17b0bed33272561d,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_da88abf5aff90c13,BELONGS_TO_INDUSTRY
job_3c4f968cb95317e0,industry_a4cb063aa9f4dbd3,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_9f1b516cac36bd35,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_b3f16a2322569c16,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_89784102326535d2,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_3aad7cc3f190c4e9,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_dd2785e67e7675b9,BELONGS_TO_INDUSTRY
job_c022617a8d3fb9ea,industry_f27b59fafea3e9ff,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_ca222aef808f5d34,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_bff17a56e567b9db,BELONGS_TO_INDUSTRY
job_3c4f968cb95317e0,industry_65ec2b4bb8bb7c2e,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_464dd4c4da19212a,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_2816b231e76f958b,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_a0552044fccd2378,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_68847c89ceeeccc0,BELONGS_TO_INDUSTRY
job_c022617a8d3fb9ea,industry_885b215d22017061,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_cfefbabf213c6431,BELONGS_TO_INDUSTRY
job_3c4f968cb95317e0,industry_3d13e1c086cc2bde,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_2a50e0510a495cee,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_8a0914a90d0deed9,BELONGS_TO_INDUSTRY
job_3c4f968cb95317e0,industry_a5df354280109a5c,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_bac101879bde6345,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_3a50538c5308f26c,BELONGS_TO_INDUSTRY
job_f76ae5ed9254dcc0,industry_66a8d52316dd979b,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_9f1b516cac36bd35,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_3d13e1c086cc2bde,BELONGS_TO_INDUSTRY
job_99a272194eb867ea,industry_775cf498ac0e52fd,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_c7812edc748aa461,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_c10375dda2dfc794,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_b0284afde896d35a,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_170cfb2f1520f9f3,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_d645a5daa36b6cbb,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_4a2192e8040e3648,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_65ec2b4bb8bb7c2e,BELONGS_TO_INDUSTRY
job_99a272194eb867ea,industry_72c0b4fba8a936f4,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_1ff6f8395f3d6638,BELONGS_TO_INDUSTRY
job_99a272194eb867ea,industry_dd18b6f04218c662,BELONGS_TO_INDUSTRY
job_c022617a8d3fb9ea,industry_ce383b517562f128,BELONGS_TO_INDUSTRY
job_f76ae5ed9254dcc0,industry_bfd4c25f0ae65d42,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_157ee898533c29ca,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_08489f66210a8f70,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_4be487d2e4470863,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_024326d46eb8f397,BELONGS_TO_INDUSTRY
job_99a272194eb867ea,industry_819ac9c0d2ffc297,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_f8c21fb07f7e1259,BELONGS_TO_INDUSTRY
job_3c4f968cb95317e0,industry_1882b4d3c29860d1,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_310d99550599353c,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_66a8d52316dd979b,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_264cf1d101d91518,BELONGS_TO_INDUSTRY
job_99a272194eb867ea,industry_d1ebe8dcc9bb9f16,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_97495647d84506ba,BELONGS_TO_INDUSTRY
job_99a272194eb867ea,industry_88524e2cf46b8bfe,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_659e2f73414faea6,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_1ca76e2d3a1fbe3f,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_535ccc74f737d16c,BELONGS_TO_INDUSTRY
job_99a272194eb867ea,industry_5542de3893bc3ac6,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_ae58e48d16fbdf7a,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_bf6626f4d96eb9fc,BELONGS_TO_INDUSTRY
job_3c4f968cb95317e0,industry_978da6152202f59f,BELONGS_TO_INDUSTRY
job_c022617a8d3fb9ea,industry_8991f2892f8d6453,BELONGS_TO_INDUSTRY
job_c022617a8d3fb9ea,industry_b3f16a2322569c16,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_e67a8965703c0540,BELONGS_TO_INDUSTRY
job_c022617a8d3fb9ea,industry_c6055e0bfa0cb139,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_a3d08750994a4244,BELONGS_TO_INDUSTRY
job_c022617a8d3fb9ea,industry_0120c8f3ebed1d60,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_cf8e812d8b19cc7c,BELONGS_TO_INDUSTRY
job_c022617a8d3fb9ea,industry_bf6626f4d96eb9fc,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_56c0f34fa18293a4,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_b5807e021edc769a,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_599375a253f92b1c,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_ba1fd88d0428c22f,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_5d335bbe91e43e89,BELONGS_TO_INDUSTRY
job_99a272194eb867ea,industry_6b8b01845a4134be,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_8e1d4bd74ba6b520,BELONGS_TO_INDUSTRY
job_3c4f968cb95317e0,industry_08f96a927cfbd835,BELONGS_TO_INDUSTRY
job_3c4f968cb95317e0,industry_bf6626f4d96eb9fc,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_fba82c1faa57ea51,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_50e62290bd449fe3,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_218d7be4219ec52e,BELONGS_TO_INDUSTRY
job_3c4f968cb95317e0,industry_6e9c02e56e3d32e0,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_88524e2cf46b8bfe,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_09bf482d0251f7ca,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_698295c911503f0c,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_368b16baa09e60dd,BELONGS_TO_INDUSTRY
job_3c4f968cb95317e0,industry_0b7c760665070673,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_eb784a9365a7bcc7,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_433b498be18d78e9,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_c82e48160c4d9b78,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_be49e542523d1544,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_39f568947f178ca1,BELONGS_TO_INDUSTRY
job_f76ae5ed9254dcc0,industry_1f7e732a07778973,BELONGS_TO_INDUSTRY
job_99a272194eb867ea,industry_8b64fb2790894dc6,BELONGS_TO_INDUSTRY
job_f76ae5ed9254dcc0,industry_775cf498ac0e52fd,BELONGS_TO_INDUSTRY
job_99a272194eb867ea,industry_03017041a1bb209f,BELONGS_TO_INDUSTRY
job_99a272194eb867ea,industry_ce7c225d2f6576fa,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_819ac9c0d2ffc297,BELONGS_TO_INDUSTRY
job_99a272194eb867ea,industry_630042fcc5b958aa,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_4073fc2ac1e85176,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_7dce205ced5e2544,BELONGS_TO_INDUSTRY
job_f76ae5ed9254dcc0,industry_39c8cf9766686404,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_fedcfd542b6c7410,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_0b7c760665070673,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_70d48ee151d5f750,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_71fc4a0fa16a3b7a,BELONGS_TO_INDUSTRY
job_3c4f968cb95317e0,industry_802053851b5a91bc,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_2dc5436d9c2f5af0,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_3f531f1c0618bbc0,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_f7f50c9220e740fd,BELONGS_TO_INDUSTRY
job_99a272194eb867ea,industry_c09dae32445c319e,BELONGS_TO_INDUSTRY
job_c022617a8d3fb9ea,industry_1ddda0d20bf7ea8f,BELONGS_TO_INDUSTRY
job_3c4f968cb95317e0,industry_c33a08e606e4889c,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_dc7ae4a01bb81c7a,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_91c344451cf6bdfb,BELONGS_TO_INDUSTRY
job_99a272194eb867ea,industry_b05820a88f9443d9,BELONGS_TO_INDUSTRY
job_3c4f968cb95317e0,industry_b94fbdbea8f440a8,BELONGS_TO_INDUSTRY
job_99a272194eb867ea,industry_ae264c7ed5110169,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_c84dedf1cf501104,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_e9507426c1fa1c4c,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_be9a7412a9ad4c69,BELONGS_TO_INDUSTRY
job_3c4f968cb95317e0,industry_b0b1e2d539a1cb84,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_213d4f0b93ca90db,BELONGS_TO_INDUSTRY
job_c022617a8d3fb9ea,industry_cf8e812d8b19cc7c,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_ae490a0495542118,BELONGS_TO_INDUSTRY
job_3c4f968cb95317e0,industry_0c4a430e2fd37324,BELONGS_TO_INDUSTRY
job_f76ae5ed9254dcc0,industry_6bb41fac232470bc,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_b7fb57b133832cc5,BELONGS_TO_INDUSTRY
job_99a272194eb867ea,industry_243a3f4746dc6c81,BELONGS_TO_INDUSTRY
job_99a272194eb867ea,industry_adcac720c5665bc5,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_5bb0c556f3b42f69,BELONGS_TO_INDUSTRY
job_f76ae5ed9254dcc0,industry_08c59b905c414660,BELONGS_TO_INDUSTRY
job_c022617a8d3fb9ea,industry_e0083b2aad856418,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_dece44e51bcef520,BELONGS_TO_INDUSTRY
job_3c4f968cb95317e0,industry_9aae882cfe797adc,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_4a2192e8040e3648,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_0817a422b315f5fb,BELONGS_TO_INDUSTRY
job_c022617a8d3fb9ea,industry_d1f91591be1c75f4,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_ef49248841887873,BELONGS_TO_INDUSTRY
job_3c4f968cb95317e0,industry_a0e3a787b6c2cd6a,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_f3826819c32b719d,BELONGS_TO_INDUSTRY
job_99a272194eb867ea,industry_d2ecb1471aa8742d,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_b6c036afd1011b9f,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_bdf139d7fd4732f0,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_8156b8276748601b,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_39c8cf9766686404,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_b28155f9344b7e23,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_c3648974154c7eaa,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_c6e1d1eee3310b62,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_12316fed2d463c03,BELONGS_TO_INDUSTRY
job_3c4f968cb95317e0,industry_ae4a1b945d3e0978,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_9bcc63580cfa994d,BELONGS_TO_INDUSTRY
job_3c4f968cb95317e0,industry_b5038e5be29e80e3,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_a884c0db7b9c94c5,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_8eb66270f22befe9,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_849bc806074e61d4,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_7e3792bddced09e6,BELONGS_TO_INDUSTRY
job_f76ae5ed9254dcc0,industry_68ae06af7fed671f,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_b1007a14a3fe4d03,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_862b51248cea5da1,BELONGS_TO_INDUSTRY
job_3c4f968cb95317e0,industry_65c51762e4b4b67c,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_58619499e5622429,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_8f90e99091585585,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_93cebba517505763,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_7f22abcf3da0731d,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_41a071270bfbcfed,BELONGS_TO_INDUSTRY
job_f76ae5ed9254dcc0,industry_8f362bfdd2551d42,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_5dbc6e282f0993ad,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_19c3484ed0da34b4,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_8d844f74f83c2a5f,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_881305d1ef522316,BELONGS_TO_INDUSTRY
job_f76ae5ed9254dcc0,industry_185ce25ce73f8fdf,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_7c8f96b65211ee7e,BELONGS_TO_INDUSTRY
job_f76ae5ed9254dcc0,industry_85003e09b8f22cd4,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_0120c8f3ebed1d60,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_27636649c92cd4e5,BELONGS_TO_INDUSTRY
job_f76ae5ed9254dcc0,industry_d2624f949680948c,BELONGS_TO_INDUSTRY
job_c022617a8d3fb9ea,industry_13a97f3258360b51,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_4b8e986eb135c6d9,BELONGS_TO_INDUSTRY
job_c022617a8d3fb9ea,industry_0ba3f131d35d5257,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_5220a0e3dcf5428d,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_e55c69e2414bf5c0,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_39bc478e47d74b55,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_d4c1b787cb7651d7,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_47ddc4f2efcea7a0,BELONGS_TO_INDUSTRY
job_99a272194eb867ea,industry_5d12fdeb32863d21,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_9a5afbe2f299d84d,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_fe424e44b2618aba,BELONGS_TO_INDUSTRY
job_3c4f968cb95317e0,industry_c8f19adf188cb6e1,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_b3f16a2322569c16,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_0c4a430e2fd37324,BELONGS_TO_INDUSTRY
